ens_gene,target_id
LOC111243293,202
LOC111243293,203
LOC111243293,204
LOC111255473,205
LOC111255473,206
LOC111255473,207
LOC111255473,208
LOC111255473,209
LOC111255474,210
LOC111251870,212
LOC111242813,213
LOC111249894,214
LOC111249894,215
LOC111249894,216
LOC111255343,220
LOC111255343,221
LOC111254617,222
LOC111242943,223
LOC111245298,224
LOC111245298,225
LOC111245298,226
LOC111245298,227
LOC111245298,228
LOC111245298,229
LOC111245298,230
LOC111245298,231
LOC111245298,232
LOC111245298,233
LOC111245298,234
LOC111245298,235
LOC111245298,236
LOC111245298,237
LOC111245298,238
LOC111245298,239
LOC111245298,240
LOC111245298,241
LOC111245298,242
LOC111245298,243
LOC111253837,245
LOC111253837,247
LOC111253784,248
LOC111253784,249
LOC111253784,250
LOC111253784,251
LOC111253831,252
LOC111253831,253
LOC111253796,254
LOC111253796,256
LOC111253796,257
LOC111253796,258
LOC111253796,259
LOC111253796,260
LOC111253796,261
LOC111253818,262
LOC111253818,263
LOC111253818,264
LOC111253818,265
LOC111255531,266
LOC111255531,267
LOC111255531,268
LOC111255531,269
LOC111252132,270
LOC111252132,271
LOC111252126,272
LOC111244130,273
LOC111244130,274
LOC111244130,275
LOC111244130,276
LOC111244109,277
LOC111244109,278
LOC111244109,279
LOC111244109,280
LOC111244123,281
LOC111244123,282
LOC111244123,283
LOC111255376,284
LOC111255302,285
LOC111255302,286
LOC111255302,287
LOC111255302,288
LOC111255302,289
LOC111255302,290
LOC111255302,291
LOC111255302,292
LOC111243441,293
LOC111243439,294
LOC111243439,295
LOC111243442,297
LOC111251924,299
LOC111255586,302
LOC111255596,303
LOC111243018,304
LOC111248817,311
LOC111248817,312
LOC111248817,313
LOC111248817,314
LOC111244036,317
LOC111244042,318
LOC111244042,319
LOC111244042,320
LOC111244042,321
LOC111244042,322
LOC111243419,323
LOC111243419,324
LOC111243418,325
LOC111243417,326
LOC111243417,327
LOC111243417,328
LOC111243417,329
LOC111243417,330
LOC111250731,331
LOC111250727,332
LOC111242951,333
LOC111242951,334
LOC111242951,335
LOC111242951,336
LOC111245710,337
LOC111245710,340
LOC111245710,341
LOC111245710,342
LOC111245710,343
LOC111245710,344
LOC111249796,345
LOC111249796,346
LOC111249796,347
LOC111249796,348
LOC111249796,349
LOC111249796,350
LOC111249796,351
LOC111249796,352
LOC111249823,353
LOC111249823,354
LOC111249823,355
LOC111249823,356
LOC111244697,358
LOC111244697,359
LOC111244697,360
LOC111244697,361
LOC111244697,362
LOC111244697,363
LOC111244697,364
LOC111244697,365
LOC111244697,366
LOC111255541,368
LOC111255370,369
LOC111255370,370
LOC111242944,372
LOC111242996,373
LOC111242963,374
LOC111254379,375
LOC111254379,376
LOC111254388,377
LOC111254388,378
LOC111254388,379
LOC111254388,380
LOC111254388,381
LOC111254388,382
LOC111254388,383
LOC111254410,384
LOC111248153,386
LOC111248153,387
LOC111248153,388
LOC111248153,389
LOC111248153,390
LOC111248175,394
LOC111255313,396
LOC111255313,397
LOC111255313,398
LOC111255313,399
LOC111255313,400
LOC111255313,402
LOC111255313,403
LOC111255313,404
LOC111242950,410
LOC111242950,413
LOC111242950,414
LOC111249253,418
LOC111247683,419
LOC111247683,420
LOC111247683,421
LOC111247683,422
LOC111249502,424
LOC111243489,425
LOC111243489,426
LOC111243488,427
LOC111243488,428
LOC111243488,429
LOC111243487,430
LOC111243487,431
LOC111243487,432
LOC111243487,433
LOC111243487,434
LOC111243487,435
LOC111243487,436
LOC111243487,437
LOC111243487,438
LOC111243487,439
LOC111251794,444
LOC111251794,446
LOC111251794,447
LOC111251794,448
LOC111247817,449
LOC111247817,450
LOC111247817,451
LOC111247817,452
LOC111247817,453
LOC111247817,454
LOC111247841,455
LOC111247841,456
LOC111255522,457
LOC111255522,458
LOC111255522,459
LOC111243121,460
LOC111247202,461
LOC111247208,462
LOC111247208,463
LOC111247208,464
LOC111255278,468
LOC111243706,469
LOC111243706,470
LOC111243706,471
LOC111255604,473
LOC111255324,474
LOC111255325,475
LOC111242887,478
LOC111242887,479
LOC111251970,480
LOC111251970,481
LOC111242936,484
LOC111242937,489
LOC111253991,492
LOC111253991,493
LOC111253991,494
LOC111253991,495
LOC111253991,496
LOC111242800,497
LOC111246092,498
LOC111246092,499
LOC111246092,500
LOC111246092,501
LOC111246092,502
LOC111246092,503
LOC111246092,504
LOC111246092,505
LOC111246164,506
LOC111246164,507
LOC111246164,509
LOC111243589,510
LOC111243589,511
LOC111243589,512
LOC111243589,513
LOC111243589,514
LOC111243589,515
LOC111242808,518
LOC111243159,519
LOC111255482,520
LOC111255482,521
LOC111255483,522
LOC111243812,523
LOC111243812,524
LOC111243812,525
LOC111243812,526
LOC111243812,527
LOC111243812,528
LOC111255618,529
LOC111255618,530
LOC111255618,531
LOC111255553,532
LOC111255553,533
LOC111255552,534
LOC111254246,537
LOC111254246,538
LOC111254246,539
LOC111253247,540
LOC111243169,541
LOC111243169,542
LOC111243169,543
LOC111243169,544
LOC111243169,545
LOC111252075,546
LOC111247511,547
LOC111247511,548
LOC111247490,549
LOC111247490,550
LOC111247490,551
LOC111247490,552
LOC111247490,553
LOC111250117,554
LOC111250117,555
LOC111250117,556
LOC111250117,557
LOC111250117,558
LOC111250117,559
LOC111250117,560
LOC111250117,561
LOC111250117,562
LOC111250117,563
LOC111242868,564
LOC111242868,565
LOC111242868,566
LOC111242868,567
LOC111246813,571
LOC111252065,572
LOC111252065,573
LOC111252065,574
LOC111253992,575
LOC111253992,576
LOC111253992,577
LOC111242915,579
LOC111242916,580
LOC111242914,581
LOC111254853,582
LOC111253658,583
LOC111253665,584
LOC111246840,585
LOC111246840,586
LOC111246824,587
LOC111246824,588
LOC111246824,589
LOC111246824,590
LOC111246824,591
LOC111245055,592
LOC111245055,593
LOC111245055,594
LOC111245055,595
LOC111245055,596
LOC111245055,597
LOC111245055,598
LOC111245055,599
LOC111245055,600
LOC111245055,601
LOC111245094,602
LOC111245094,603
LOC111245094,604
LOC111245094,605
LOC111245094,606
LOC111245094,607
LOC111245094,608
LOC111243338,609
LOC111243337,610
LOC111243337,611
LOC111243337,612
LOC111243337,613
LOC111243337,614
LOC111243337,615
LOC111243339,617
LOC111243339,618
LOC111253101,620
LOC111253085,621
LOC111253085,622
LOC111253085,625
LOC111243102,627
LOC111243102,628
LOC111243102,629
LOC111243102,630
LOC111243102,631
LOC111243102,632
LOC111242861,633
LOC111243513,634
LOC111243513,635
LOC111243513,636
LOC111243513,637
LOC111243513,638
LOC111243513,639
LOC111243513,640
LOC111243513,641
LOC111255619,647
LOC111242991,648
LOC111244243,650
LOC111243294,651
LOC111243294,652
LOC111243292,653
LOC111243292,654
LOC111243292,655
LOC111243292,656
LOC111243292,657
LOC111243292,658
LOC111243292,659
LOC111243292,660
LOC111243292,661
LOC111243292,662
LOC111243292,663
LOC111243292,664
LOC111243292,665
LOC111243292,666
LOC111243292,667
LOC111243292,668
LOC111243292,669
LOC111255567,671
LOC111255567,672
LOC111255567,673
LOC111255567,674
LOC111255567,675
LOC111248235,676
LOC111248235,677
LOC111255442,678
LOC111255442,679
LOC111242787,680
LOC111243528,681
LOC111243528,682
LOC111244368,683
LOC111243544,684
LOC111243544,685
LOC111243544,686
LOC111243544,687
LOC111243544,688
LOC111243543,689
LOC111255564,691
LOC111255562,692
LOC111255562,693
LOC111255562,694
LOC111255562,695
LOC111255562,696
LOC111243233,698
LOC111243233,699
LOC111243233,700
LOC111243233,701
LOC111243233,702
LOC111255556,704
LOC111255459,705
LOC111255459,706
LOC111255459,707
LOC111255459,708
LOC111255459,709
LOC111255459,711
LOC111255487,712
LOC111255487,713
LOC111255487,714
LOC111255487,715
LOC111255487,716
LOC111255487,717
LOC111255487,718
LOC111255515,721
LOC111255515,722
LOC111255515,723
LOC111255515,724
LOC111255515,725
LOC111255515,726
LOC111255515,727
LOC111255515,728
LOC111255515,729
LOC111253187,731
LOC111242869,732
LOC111242869,733
LOC111242869,734
LOC111242869,735
LOC111243521,736
LOC111243519,737
LOC111243520,738
LOC111243520,739
LOC111248629,740
LOC111248629,741
LOC111248629,742
LOC111248629,743
LOC111248629,744
LOC111248629,745
LOC111248629,746
LOC111248629,747
LOC111248629,748
LOC111255321,749
LOC111255321,750
LOC111255321,751
LOC111245883,752
LOC111245883,753
LOC111245883,754
LOC111245883,755
LOC111245883,756
LOC111245883,757
LOC111245883,758
LOC111245883,759
LOC111245883,760
LOC111251662,763
LOC111251665,764
LOC111251665,765
LOC111251665,766
LOC111243144,771
LOC111250889,772
LOC111250889,773
LOC111250889,774
LOC111250953,775
LOC111250948,776
LOC111250914,777
LOC111250908,778
LOC111250934,779
LOC111250938,780
LOC111250904,781
LOC111250926,782
LOC111250957,783
LOC111250943,784
LOC111250878,785
LOC111250878,786
LOC111250878,787
LOC111250918,788
LOC111250918,789
LOC111250918,790
LOC111249734,791
LOC111249734,792
LOC111249734,793
LOC111249734,794
LOC111249734,795
LOC111255559,796
LOC111255559,797
LOC111255559,798
LOC111255558,799
LOC111255558,800
LOC111255558,801
LOC111255557,802
LOC111255557,803
LOC111255557,804
LOC111255557,805
LOC111255555,807
LOC111255555,808
LOC111255560,809
LOC111243088,811
LOC111243089,812
LOC111249388,813
LOC111249388,814
LOC111242853,815
LOC111247672,816
LOC111247672,817
LOC111247672,818
LOC111247672,819
LOC111247672,820
LOC111247672,821
LOC111247672,822
LOC111247672,823
LOC111247672,824
LOC111247672,825
LOC111247672,826
LOC111247672,827
LOC111248140,829
LOC111248140,830
LOC111248140,831
LOC111248140,832
LOC111253428,833
LOC111253428,834
LOC111251322,835
LOC111255488,836
LOC111243151,837
LOC111244559,838
LOC111255294,839
LOC111242886,840
LOC111244069,841
LOC111244069,842
LOC111244069,843
LOC111244084,844
LOC111244089,845
LOC111255489,847
LOC111255489,848
LOC111255489,849
LOC111252231,850
LOC111252233,852
LOC111247870,853
LOC111247870,854
LOC111247870,855
LOC111247870,856
LOC111247887,857
LOC111247887,858
LOC111247895,859
LOC111247895,860
LOC111252329,861
LOC111252329,862
LOC111252329,863
LOC111252329,864
LOC111252329,865
LOC111252329,866
LOC111252329,867
LOC111251443,868
LOC111255535,869
LOC111255535,870
LOC111255535,871
LOC111255535,872
LOC111255535,873
LOC111255347,875
LOC111249150,876
LOC111249150,877
LOC111249150,878
LOC111249150,879
LOC111249130,880
LOC111249130,881
LOC111249130,882
LOC111249130,883
LOC111249130,884
LOC111249130,885
LOC111249130,886
LOC111249130,887
LOC111253544,888
LOC111253544,889
LOC111253544,890
LOC111253544,891
LOC111251247,892
LOC111251247,893
LOC111251247,894
LOC111251247,895
LOC111251247,896
LOC111251247,897
LOC111251247,898
LOC111242899,899
LOC111243444,900
LOC111243444,901
LOC111243443,902
LOC111243443,903
LOC111243443,904
LOC111255292,905
LOC111255292,906
LOC111255292,907
LOC111255291,908
LOC111242964,910
LOC111243084,911
LOC111243084,912
LOC111255428,913
LOC111248562,914
LOC111254809,915
LOC111255412,916
LOC111255412,917
LOC111255412,918
LOC111255412,919
LOC111255412,920
LOC111255412,921
LOC111255412,922
LOC111255412,923
LOC111255412,924
LOC111255412,925
LOC111255412,926
LOC111255412,927
LOC111255412,928
LOC111255412,929
LOC111255412,930
LOC111247231,934
LOC111247231,935
LOC111247242,936
LOC111243391,938
LOC111243391,939
LOC111243391,940
LOC111243391,941
LOC111243391,942
LOC111243391,943
LOC111243391,944
LOC111243391,945
LOC111243391,946
LOC111243391,948
LOC111243391,950
LOC111248674,951
LOC111248674,952
LOC111248674,953
LOC111248674,954
LOC111248674,955
LOC111248725,956
LOC111248725,957
LOC111248725,958
LOC111248731,959
LOC111248737,960
LOC111248772,961
LOC111248772,962
LOC111248692,963
LOC111248692,964
LOC111248692,965
LOC111248692,966
LOC111248692,967
LOC111248692,968
LOC111248692,969
LOC111248692,970
LOC111248692,971
LOC111248692,972
LOC111248692,973
LOC111248746,974
LOC111248746,975
LOC111248746,976
LOC111248746,977
LOC111248746,978
LOC111248746,979
LOC111248746,980
LOC111248875,981
LOC111242917,982
LOC111254531,984
LOC111254531,985
LOC111249712,989
LOC111243551,990
LOC111243551,991
LOC111243552,992
LOC111254374,993
LOC111252487,994
LOC111255295,995
LOC111255295,996
LOC111255295,997
LOC111255295,998
LOC111255295,999
LOC111253223,1001
LOC111246329,1003
LOC111246329,1004
LOC111246329,1006
LOC111246329,1007
LOC111251535,1008
LOC111251535,1009
LOC111242803,1010
LOC111242803,1011
LOC111242803,1012
LOC111255597,1015
LOC111245792,1016
LOC111245772,1021
LOC111245772,1022
LOC111245772,1023
LOC111245772,1024
LOC111245772,1025
LOC111245772,1026
LOC111243285,1030
LOC111243281,1031
LOC111243281,1032
LOC111243281,1033
LOC111243281,1034
LOC111243281,1035
LOC111243282,1036
LOC111243282,1037
LOC111243284,1038
LOC111243284,1039
LOC111243284,1040
LOC111243284,1041
LOC111255398,1042
LOC111255398,1043
LOC111255398,1044
LOC111255398,1045
LOC111247316,1047
LOC111255575,1049
LOC111246722,1050
LOC111246722,1051
LOC111246722,1052
LOC111246722,1053
LOC111246722,1054
LOC111246722,1055
LOC111246722,1056
LOC111246717,1057
LOC111243078,1058
LOC111243076,1059
LOC111242934,1061
LOC111243079,1062
LOC111243079,1063
LOC111243075,1064
LOC111243077,1065
LOC111243077,1066
LOC111243077,1067
LOC111243077,1068
LOC111243077,1069
LOC111243077,1070
LOC111243077,1071
LOC111243077,1072
LOC111243077,1073
LOC111243077,1074
LOC111243077,1075
LOC111243077,1076
LOC111255578,1077
LOC111255578,1078
LOC111255578,1079
LOC111255578,1080
LOC111255578,1082
LOC111255067,1087
LOC111255067,1088
LOC111255067,1089
LOC111255067,1090
LOC111255067,1091
LOC111255067,1092
LOC111255067,1093
LOC111255067,1094
LOC111255067,1095
LOC111252015,1096
LOC111242902,1098
LOC111242902,1099
LOC111242902,1100
LOC111242902,1101
LOC111242902,1102
LOC111254140,1103
LOC111254140,1104
LOC111254140,1105
LOC111254140,1106
LOC111254140,1107
LOC111254140,1108
LOC111254140,1109
LOC111253657,1110
LOC111253131,1111
LOC111255475,1112
LOC111255475,1113
LOC111255475,1114
LOC111255475,1115
LOC111255475,1116
LOC111255475,1117
LOC111255475,1118
LOC111255475,1119
LOC111255476,1120
LOC111255477,1121
LOC111255477,1123
LOC111255477,1124
LOC111253878,1125
LOC111253878,1126
LOC111253878,1127
LOC111253878,1128
LOC111253878,1129
LOC111242940,1130
LOC111242940,1131
LOC111242940,1132
LOC111242940,1133
LOC111242940,1134
LOC111242940,1135
LOC111249471,1136
LOC111249471,1137
LOC111249471,1138
LOC111249484,1142
LOC111249484,1143
LOC111242925,1144
LOC111242925,1145
LOC111242925,1146
LOC111245132,1148
LOC111245132,1149
LOC111245132,1150
LOC111245132,1151
LOC111245132,1152
LOC111245132,1153
LOC111243096,1156
LOC111243096,1157
LOC111254620,1163
LOC111254620,1164
LOC111254620,1165
LOC111251983,1166
LOC111251983,1167
LOC111251983,1168
LOC111251983,1169
LOC111251983,1170
LOC111251983,1171
LOC111251983,1172
LOC111251983,1173
LOC111251983,1174
LOC111251983,1175
LOC111254208,1176
LOC111254208,1177
LOC111254208,1178
LOC111254208,1179
LOC111254208,1180
LOC111254208,1181
LOC111254208,1182
LOC111254208,1183
LOC111254208,1184
LOC111254208,1185
LOC111254627,1186
LOC111254627,1187
LOC111254627,1191
LOC111254627,1192
LOC111254627,1193
LOC111245881,1194
LOC111255201,1196
LOC111255201,1197
LOC111255201,1198
LOC111255201,1199
LOC111255201,1200
LOC111255201,1201
LOC111250770,1207
LOC111250770,1208
LOC111250770,1209
LOC111250770,1210
LOC111250784,1211
LOC111255307,1212
LOC111255307,1213
LOC111255307,1214
LOC111255307,1215
LOC111255307,1216
LOC111255307,1217
LOC111255309,1218
LOC111255309,1219
LOC111255309,1220
LOC111255309,1221
LOC111255309,1222
LOC111255309,1223
LOC111255309,1224
LOC111255310,1225
LOC111255310,1226
LOC111255306,1227
LOC111242949,1228
LOC111252997,1229
LOC111252954,1230
LOC111253001,1231
LOC111252973,1232
LOC111252973,1233
LOC111252973,1234
LOC111252973,1235
LOC111252973,1236
LOC111252973,1237
LOC111252960,1238
LOC111252960,1239
LOC111252960,1240
LOC111243042,1241
LOC111243042,1242
LOC111243042,1243
LOC111243042,1244
LOC111243042,1245
LOC111253485,1246
LOC111253485,1247
LOC111254872,1248
LOC111254872,1249
LOC111254872,1250
LOC111242952,1251
LOC111243296,1252
LOC111243296,1253
LOC111243296,1254
LOC111243296,1255
LOC111243298,1256
LOC111243298,1257
LOC111243298,1258
LOC111243298,1259
LOC111243298,1260
LOC111243298,1261
LOC111243298,1262
LOC111243298,1263
LOC111243298,1264
LOC111243298,1265
LOC111243297,1267
LOC111243299,1269
LOC111243142,1270
LOC111243138,1271
LOC111243138,1272
LOC111243138,1273
LOC111243140,1274
LOC111243140,1275
LOC111243140,1276
LOC111243140,1278
LOC111243139,1279
LOC111243143,1280
LOC111243141,1281
LOC111243141,1282
LOC111243141,1283
LOC111243141,1284
LOC111254125,1285
LOC111254125,1286
LOC111254144,1287
LOC111254132,1288
LOC111254132,1289
LOC111249219,1290
LOC111249219,1291
LOC111249219,1292
LOC111249219,1293
LOC111249219,1294
LOC111249219,1295
LOC111249219,1296
LOC111249219,1297
LOC111249219,1298
LOC111242968,1301
LOC111242971,1304
LOC111247811,1306
LOC111255629,1307
LOC111255629,1308
LOC111255629,1309
LOC111255629,1310
LOC111255629,1311
LOC111245160,1316
LOC111245168,1319
LOC111245168,1320
LOC111251877,1323
LOC111251877,1324
LOC111251877,1325
LOC111251877,1326
LOC111251894,1327
LOC111251894,1328
LOC111251894,1329
LOC111251894,1330
LOC111251894,1331
LOC111251894,1332
LOC111243423,1333
LOC111243423,1334
LOC111243423,1335
LOC111243423,1336
LOC111243422,1337
LOC111243422,1338
LOC111243422,1339
LOC111243422,1340
LOC111243420,1341
LOC111243421,1342
LOC111250735,1343
LOC111250735,1344
LOC111250735,1345
LOC111250735,1346
LOC111250735,1347
LOC111248111,1348
LOC111248111,1349
LOC111248104,1350
LOC111248038,1354
LOC111248038,1355
LOC111248038,1356
LOC111248038,1357
LOC111248038,1358
LOC111248038,1359
LOC111248038,1360
LOC111248038,1361
LOC111248038,1362
LOC111248038,1363
LOC111248038,1364
LOC111248038,1365
LOC111248038,1366
LOC111248038,1367
LOC111248038,1368
LOC111248038,1369
LOC111248038,1370
LOC111248000,1371
LOC111248000,1372
LOC111248000,1373
LOC111248000,1375
LOC111248000,1376
LOC111248000,1377
LOC111248000,1378
LOC111248000,1379
LOC111247072,1381
LOC111247072,1382
LOC111247072,1383
LOC111247072,1384
LOC111247072,1385
LOC111247072,1386
LOC111247072,1387
LOC111251765,1391
LOC111251709,1392
LOC111251709,1393
LOC111251709,1394
LOC111251680,1395
LOC111251680,1396
LOC111251758,1397
LOC111251758,1398
LOC111251768,1399
LOC111251768,1400
LOC111251768,1401
LOC111251768,1402
LOC111251768,1403
LOC111251768,1404
LOC111251768,1405
LOC111251723,1406
LOC111251723,1407
LOC111251723,1408
LOC111251723,1409
LOC111251723,1410
LOC111251723,1411
LOC111251723,1412
LOC111251723,1413
LOC111251723,1414
LOC111251723,1415
LOC111251695,1416
LOC111251695,1417
LOC111251695,1418
LOC111251695,1419
LOC111251695,1420
LOC111251692,1421
LOC111242980,1422
LOC111250457,1423
LOC111250457,1424
LOC111250457,1425
LOC111250457,1426
LOC111250457,1427
LOC111250457,1428
LOC111250457,1429
LOC111250457,1430
LOC111250457,1431
LOC111250457,1432
LOC111250457,1433
LOC111250457,1434
LOC111250884,1437
LOC111242993,1438
LOC111243538,1439
LOC111243509,1440
LOC111243060,1441
LOC111242998,1442
LOC111243069,1443
LOC111243059,1444
LOC111243058,1445
LOC111243066,1446
LOC111243066,1447
LOC111243066,1448
LOC111243066,1449
LOC111243066,1450
LOC111243066,1451
LOC111243066,1452
LOC111243066,1453
LOC111243057,1454
LOC111243057,1455
LOC111243057,1456
LOC111243057,1457
LOC111243057,1458
LOC111243057,1459
LOC111243057,1460
LOC111243057,1461
LOC111243057,1462
LOC111243068,1463
LOC111243068,1464
LOC111243068,1465
LOC111243068,1466
LOC111243056,1468
LOC111243056,1470
LOC111243056,1471
LOC111243067,1472
LOC111243067,1473
LOC111243067,1474
LOC111243061,1475
LOC111243070,1476
LOC111243070,1477
LOC111243072,1478
LOC111243072,1479
LOC111243072,1480
LOC111255290,1482
LOC111255290,1483
LOC111249194,1487
LOC111249194,1488
LOC111249194,1489
LOC111249194,1490
LOC111242854,1491
LOC111242974,1492
LOC111242974,1493
LOC111242974,1494
LOC111255467,1495
LOC111255467,1496
LOC111255467,1497
LOC111255467,1498
LOC111255467,1499
LOC111255467,1500
LOC111255467,1501
LOC111255467,1502
LOC111255467,1503
LOC111255467,1504
LOC111255467,1505
LOC111255468,1506
LOC111255468,1507
LOC111243031,1508
LOC111243033,1511
LOC111253557,1512
LOC111253557,1513
LOC111243040,1514
LOC111242820,1515
LOC111242820,1517
LOC111242820,1518
LOC111242827,1521
LOC111242827,1522
LOC111242816,1523
LOC111242816,1524
LOC111242816,1525
LOC111242816,1526
LOC111242816,1527
LOC111242816,1528
LOC111242816,1529
LOC111242816,1530
LOC111242816,1531
LOC111242816,1532
LOC111242817,1533
LOC111242817,1534
LOC111242831,1536
LOC111242821,1537
LOC111242821,1538
LOC111242821,1539
LOC111242821,1540
LOC111242819,1541
LOC111242836,1542
LOC111242836,1543
LOC111242836,1544
LOC111242832,1545
LOC111242832,1546
LOC111242822,1547
LOC111242822,1548
LOC111242834,1549
LOC111242834,1550
LOC111242826,1551
LOC111242829,1552
LOC111242829,1553
LOC111242829,1554
LOC111242829,1555
LOC111242829,1556
LOC111242829,1557
LOC111242829,1558
LOC111242823,1559
LOC111242823,1560
LOC111242823,1561
LOC111242823,1562
LOC111242823,1563
LOC111243055,1564
LOC111243073,1565
LOC111242835,1566
LOC111242828,1567
LOC111242833,1568
LOC111242814,1569
LOC111242814,1570
LOC111242814,1571
LOC111242814,1572
LOC111242814,1573
LOC111242814,1574
LOC111242814,1575
LOC111242814,1576
LOC111242814,1577
LOC111242814,1578
LOC111242814,1579
LOC111242814,1580
LOC111242814,1581
LOC111242814,1582
LOC111242825,1583
LOC111242825,1584
LOC111243161,1585
LOC111243161,1586
LOC111243161,1587
LOC111243161,1588
LOC111243161,1589
LOC111243163,1590
LOC111243163,1591
LOC111243163,1592
LOC111243162,1596
LOC111243162,1597
LOC111243162,1598
LOC111243162,1599
LOC111243160,1600
LOC111243160,1601
LOC111243160,1602
LOC111243160,1603
LOC111243160,1604
LOC111243100,1605
LOC111243863,1606
LOC111243863,1607
LOC111243863,1608
LOC111243863,1609
LOC111246628,1614
LOC111243063,1615
LOC111243158,1618
LOC111243158,1619
LOC111243158,1620
LOC111243158,1621
LOC111243158,1622
LOC111243380,1623
LOC111243380,1624
LOC111243380,1625
LOC111243380,1626
LOC111243380,1627
LOC111243380,1628
LOC111243380,1629
LOC111243380,1630
LOC111243380,1631
LOC111243380,1632
LOC111243380,1633
LOC111243380,1634
LOC111243380,1635
LOC111243382,1636
LOC111243382,1637
LOC111243382,1640
LOC111243381,1641
LOC111255532,1642
LOC111246324,1643
LOC111248666,1644
LOC111248666,1645
LOC111248662,1646
LOC111243545,1647
LOC111243545,1648
LOC111243640,1649
LOC111243640,1651
LOC111252934,1652
LOC111252934,1653
LOC111252941,1654
LOC111252941,1655
LOC111252941,1656
LOC111251159,1657
LOC111251159,1658
LOC111251159,1659
LOC111246478,1660
LOC111246478,1661
LOC111246469,1662
LOC111246469,1663
LOC111246469,1664
LOC111252093,1665
LOC111252093,1666
LOC111252101,1667
LOC111252101,1668
LOC111243463,1669
LOC111243463,1670
LOC111243463,1671
LOC111243463,1672
LOC111243463,1673
LOC111243463,1674
LOC111243464,1676
LOC111243464,1677
LOC111243350,1679
LOC111243350,1680
LOC111243350,1681
LOC111243350,1682
LOC111245759,1687
LOC111245759,1688
LOC111245759,1689
LOC111245759,1690
LOC111250033,1691
LOC111250033,1692
LOC111250033,1693
LOC111250033,1694
LOC111250033,1695
LOC111252152,1697
LOC111252152,1698
LOC111252144,1699
LOC111252144,1700
LOC111252144,1701
LOC111254651,1702
LOC111254657,1703
LOC111254657,1704
LOC111254657,1705
LOC111254657,1706
LOC111254657,1707
LOC111254657,1708
LOC111252731,1710
LOC111242792,1712
LOC111255617,1713
LOC111255630,1714
LOC111255630,1715
